path,speakerId,transcription,action,object,location,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,prediction,total_silence,total_duration,trimmed_duration,n_words,speed_rate_word,speed_rate_word_trimmed
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/700e6520-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,I need to practice my German. Switch the language,change language,German,none,native,English (United States),English (United States),male,22-40,1,2.605,4.352,2.6020000000000003,9,0.48355555555555557,0.28911111111111115
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/7531b3e0-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,I need to practice my Korean. Switch the language,change language,Korean,none,native,English (United States),English (United States),male,22-40,1,1.96,3.84,2.4290000000000003,9,0.42666666666666664,0.2698888888888889
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/7c930bc0-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,I need to practice my English. Switch the language,change language,English,none,native,English (United States),English (United States),male,22-40,1,2.045000000000001,4.181,2.409,9,0.46455555555555555,0.26766666666666666
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/824bbcb0-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the washroom lights off,deactivate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.757,2.987,1.4729999999999999,5,0.5974,0.2946
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/8cdecc80-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the lights,activate,lights,none,native,English (United States),English (United States),male,22-40,1,1.597,2.219,0.6279999999999999,4,0.55475,0.15699999999999997
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c4253080-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Volume down,decrease,volume,none,native,English (United States),English (United States),male,22-40,1,1.9309999999999998,2.816,0.9060000000000001,2,1.408,0.45300000000000007
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c8043f70-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lights on,activate,lights,none,native,English (United States),English (United States),male,22-40,1,1.6849999999999996,2.731,1.062,4,0.68275,0.2655
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/cc7f6750-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the lights,activate,lights,none,native,English (United States),English (United States),male,22-40,1,1.785,2.816,1.059,4,0.704,0.26475
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d5796090-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch off the lights,deactivate,lights,none,native,English (United States),English (United States),male,22-40,1,2.102,3.072,0.9950000000000001,4,0.768,0.24875000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/da0acf90-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lights off,deactivate,lights,none,native,English (United States),English (United States),male,22-40,1,2.1029999999999998,2.901,1.0459999999999998,4,0.72525,0.26149999999999995
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/dec6f810-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights off,deactivate,lights,none,native,English (United States),English (United States),male,22-40,1,1.475,2.048,0.664,2,1.024,0.332
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/e1dd5fd0-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Volume up,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.744,2.475,0.7409999999999999,2,1.2375,0.37049999999999994
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/018243f0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the volume up,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.627,2.56,0.9530000000000001,4,0.64,0.23825000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/0627d730-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Make the music louder,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.6989999999999998,2.901,1.227,4,0.72525,0.30675
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/0dd29420-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn down the volume,decrease,volume,none,native,English (United States),English (United States),male,22-40,1,1.585,2.56,1.002,4,0.64,0.2505
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/12c5d230-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the volume down,decrease,volume,none,native,English (United States),English (United States),male,22-40,1,1.565,2.56,1.0330000000000001,4,0.64,0.25825000000000004
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/170f89d0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Make the music softer,decrease,volume,none,native,English (United States),English (United States),male,22-40,1,1.6809999999999996,2.901,1.2400000000000002,4,0.72525,0.31000000000000005
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/1b788940-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn up the temperature,increase,heat,none,native,English (United States),English (United States),male,22-40,1,1.7489999999999999,2.731,1.044,4,0.68275,0.261
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/51bfa5b0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the temperature up,increase,heat,none,native,English (United States),English (United States),male,22-40,1,1.7099999999999997,2.731,1.0310000000000001,4,0.68275,0.25775000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/55fbefd0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn up the heat,increase,heat,none,native,English (United States),English (United States),male,22-40,1,1.8790000000000004,2.475,0.7719999999999999,4,0.61875,0.19299999999999998
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/59f16cf0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the heat up,increase,heat,none,native,English (United States),English (United States),male,22-40,1,1.927,2.56,0.8360000000000001,4,0.64,0.20900000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/5dd9cab0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn down the temperature,decrease,heat,none,native,English (United States),English (United States),male,22-40,1,1.6529999999999996,2.901,1.28,4,0.72525,0.32
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/6220c330-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the temperature down,decrease,heat,none,native,English (United States),English (United States),male,22-40,1,1.603,2.731,1.1480000000000001,4,0.68275,0.28700000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/65cadf70-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn down the heat,decrease,heat,none,native,English (United States),English (United States),male,22-40,1,1.843,2.56,0.7310000000000001,4,0.64,0.18275000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/815fb990-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the heat down,decrease,heat,none,native,English (United States),English (United States),male,22-40,1,1.675,2.56,0.921,4,0.64,0.23025
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/85ece2d0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn off the music,deactivate,music,none,native,English (United States),English (United States),male,22-40,1,1.8800000000000001,2.56,0.849,4,0.64,0.21225
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/8f3c00f0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Stop the music,deactivate,music,none,native,English (United States),English (United States),male,22-40,1,1.95,2.475,0.718,3,0.8250000000000001,0.23933333333333331
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/930f2900-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Play,activate,music,none,native,English (United States),English (United States),male,22-40,1,1.459,1.707,0.268,1,1.707,0.268
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/97b49530-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Put on the music,activate,music,none,native,English (United States),English (United States),male,22-40,1,1.8989999999999998,2.731,0.845,4,0.68275,0.21125
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/9d265210-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Play the music,activate,music,none,native,English (United States),English (United States),male,22-40,1,1.967,2.56,0.607,3,0.8533333333333334,0.20233333333333334
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/aa5653e0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Start the music,activate,music,none,native,English (United States),English (United States),male,22-40,1,1.6069999999999998,2.219,0.617,3,0.7396666666666666,0.20566666666666666
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/bb04ce10-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the lamp,activate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.722,2.475,0.7649999999999999,4,0.61875,0.19124999999999998
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/bed3d770-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lamp on,activate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.4000000000000004,2.475,1.092,4,0.61875,0.273
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c262ca90-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lamp on,activate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.7499999999999998,2.389,0.859,2,1.1945,0.4295
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c5793250-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn off the lamp,deactivate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.742,2.56,0.827,4,0.64,0.20675
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c970f960-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lamp off,deactivate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.651,2.56,0.9239999999999999,4,0.64,0.23099999999999998
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/cdc0cb80-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch off the lamp,deactivate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.8149999999999997,2.731,0.925,4,0.68275,0.23125
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d07d2c60-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lamp off,deactivate,lamp,none,native,English (United States),English (United States),male,22-40,1,1.8479999999999996,2.304,0.623,2,1.152,0.3115
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d46a1e00-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch the lights on,activate,lights,none,native,English (United States),English (United States),male,22-40,1,1.9729999999999999,2.816,1.273,4,0.704,0.31825
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d7f5b5c0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the kitchen lights,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.52,2.56,1.047,5,0.512,0.20939999999999998
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/e05bac60-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lights on in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.7049999999999996,2.901,1.659,7,0.4144285714285714,0.23700000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/e4d2dca0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the lights in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.9929999999999999,2.987,1.5030000000000001,7,0.4267142857142857,0.21471428571428572
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/e89b0830-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights on in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.6130000000000004,2.56,1.139,5,0.512,0.2278
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/edb41dc0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.837,2.731,1.15,3,0.9103333333333333,0.3833333333333333
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/f2498460-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch the kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.5339999999999998,2.901,1.5499999999999998,5,0.5801999999999999,0.30999999999999994
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/f68c5e30-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.4380000000000002,2.56,1.3749999999999998,5,0.512,0.27499999999999997
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/faf47340-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the lights in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.907,3.157,1.5299999999999998,7,0.451,0.21857142857142856
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/ff7148d0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.8720000000000003,2.987,1.4,5,0.5974,0.27999999999999997
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/038faab0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the lights in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.7220000000000002,3.072,1.564,7,0.4388571428571429,0.22342857142857145
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/07ac10c0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch the bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.68,2.901,1.4969999999999999,5,0.5801999999999999,0.2994
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/0b8ccd60-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights on in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.664,2.731,1.2899999999999998,5,0.5462,0.25799999999999995
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/0f696b50-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.8929999999999996,2.816,1.1879999999999997,3,0.9386666666666666,0.3959999999999999
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/14421c80-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the washroom lights,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,2.24,3.499,1.2650000000000001,5,0.6998,0.253
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/184be4f0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the washroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.6219999999999999,2.816,1.4659999999999997,5,0.5631999999999999,0.29319999999999996
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/1c285bd0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the washroom lights,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.5919999999999999,2.731,1.151,5,0.5462,0.23020000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/204bc6c0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights on in the washroom,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.6019999999999999,2.731,1.3179999999999998,5,0.5462,0.26359999999999995
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/244d03b0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Washroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.8509999999999998,2.731,1.1719999999999997,3,0.9103333333333333,0.39066666666666655
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/2e33f500-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the bathroom lights,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,2.3120000000000003,3.499,1.192,5,0.6998,0.2384
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/4a02f1f0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch on the bathroom lights,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.9769999999999999,2.987,1.1969999999999998,5,0.5974,0.23939999999999997
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/5661e820-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Bathroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.329,2.389,1.072,3,0.7963333333333332,0.35733333333333334
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/5dd84ea0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn off the kitchen lights,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.7559999999999998,2.816,1.0650000000000002,5,0.5631999999999999,0.21300000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/63993cf0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.5559999999999996,2.816,1.4290000000000003,7,0.40228571428571425,0.20414285714285718
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/7093fdf0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch off the lights in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,2.257,3.243,1.6790000000000003,7,0.46328571428571425,0.2398571428571429
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/794ca870-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch the lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.7329999999999999,3.157,1.6520000000000001,7,0.451,0.23600000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/7e58c5b0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.2839999999999998,2.56,1.2870000000000001,5,0.512,0.2574
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/822cb110-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Kitchen lights off,deactivate,lights,kitchen,native,English (United States),English (United States),male,22-40,1,1.4759999999999998,2.389,0.92,3,0.7963333333333332,0.3066666666666667
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/86cb1860-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn off the lights in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.139,2.731,1.608,7,0.3901428571428571,0.22971428571428573
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/8b8a7530-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.635,2.816,1.1920000000000002,5,0.5631999999999999,0.23840000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/8ed867b0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch off the lights in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.3549999999999998,2.901,1.576,7,0.4144285714285714,0.22514285714285714
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/9766a6d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch the bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.568,2.56,1.205,5,0.512,0.24100000000000002
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/9a5b7cd0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights off in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.501,2.645,1.166,5,0.529,0.2332
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/9e0f8420-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,22-40,1,1.7420000000000002,2.475,0.9599999999999999,3,0.8250000000000001,0.31999999999999995
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/a22d70d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn off the washroom lights,deactivate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.628,2.901,1.279,5,0.5801999999999999,0.25579999999999997
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/bd31f1d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Switch off the washroom lights,deactivate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.921,3.072,1.4520000000000002,5,0.6144000000000001,0.29040000000000005
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c1762b30-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lights off in the washroom,deactivate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.5390000000000001,2.731,1.4460000000000002,5,0.5462,0.2892
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c58068d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Washroom lights off,deactivate,lights,washroom,native,English (United States),English (United States),male,22-40,1,1.3839999999999997,2.389,1.018,3,0.7963333333333332,0.3393333333333333
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/c96bfae0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn volume up,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.7699999999999998,2.645,0.8839999999999999,3,0.8816666666666667,0.29466666666666663
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/cfb293f0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn sound up,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.548,2.475,0.935,3,0.8250000000000001,0.3116666666666667
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d3cd4c50-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn it up,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.5370000000000001,1.963,0.43499999999999994,3,0.6543333333333333,0.145
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/d6fb81d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Make it louder,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.2850000000000001,1.963,0.696,3,0.6543333333333333,0.23199999999999998
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/daa269c0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Louder,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.3940000000000001,1.792,0.41100000000000003,1,1.792,0.41100000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/dea0e790-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Volume max,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.851,2.645,0.812,2,1.3225,0.406
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/e3398280-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Louder please,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.7339999999999995,2.389,0.821,2,1.1945,0.4105
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/eeadf1a0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Increase the volume,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.6710000000000003,2.645,1.185,3,0.8816666666666667,0.395
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/0270fed0-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Increase the sound volume,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.275,2.645,1.3860000000000001,4,0.66125,0.34650000000000003
fluent_speech_commands_dataset/wavs/speakers/NgQEvO2x7Vh3xy2xz/19cdad80-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,I need volume,increase,volume,none,native,English (United States),English (United States),male,22-40,1,1.155,1.963,0.8230000000000001,3,0.6543333333333333,0.2743333333333334
